x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.24894514679908752,0.8093888163566589,-2.883020329136343e-07,0.2602168321609497,0.7251540422439575,-0.0005124742747284472,0.2863246202468872,0.64140784740448,-0.009354927577078342,0.3082258999347687,0.5770036578178406,-0.01904577761888504,0.32076236605644226,0.5277208685874939,-0.02568969689309597,0.3311150372028351,0.6422697305679321,-0.020419662818312645,0.39987635612487793,0.6572257280349731,-0.03154067322611809,0.38534867763519287,0.6814053058624268,-0.033842865377664566,0.35857826471328735,0.6865780353546143,-0.033961039036512375,0.3417316973209381,0.6896859407424927,-0.028382383286952972,0.4081833064556122,0.6993107199668884,-0.030462168157100677,0.3890874683856964,0.7199094891548157,-0.02381082996726036,0.36158233880996704,0.7222119569778442,-0.022014932706952095,0.34935587644577026,0.742778480052948,-0.03574255481362343,0.40845102071762085,0.7434426546096802,-0.03605925664305687,0.38839930295944214,0.7596465945243835,-0.020878378301858902,0.36266273260116577,0.762608528137207,-0.013677539303898811,0.35356345772743225,0.7956050634384155,-0.043093279004096985,0.40317025780677795,0.7849013805389404,-0.04018404707312584,0.38363155722618103,0.7960464358329773,-0.024748843163251877,0.35989072918891907,0.799200713634491,-0.014921888709068298,THUMBS_UP
0.2513771057128906,0.8089306950569153,-2.823477984748024e-07,0.2625212073326111,0.7241794466972351,-0.002116611460223794,0.28769418597221375,0.6404710412025452,-0.011332524009048939,0.30899447202682495,0.5758490562438965,-0.020900500938296318,0.3215894103050232,0.526975154876709,-0.027310511097311974,0.3331148326396942,0.643548846244812,-0.022224603220820427,0.4008406102657318,0.6593600511550903,-0.03284629434347153,0.3871844708919525,0.6825146079063416,-0.03430575132369995,0.36098939180374146,0.6870650053024292,-0.03392305597662926,0.343941330909729,0.6923909783363342,-0.02934875525534153,0.4088030457496643,0.7010952234268188,-0.0315803699195385,0.3901516795158386,0.7208940982818604,-0.0249151773750782,0.36295098066329956,0.7232130765914917,-0.023097475990653038,0.3516089916229248,0.7459001541137695,-0.0358605831861496,0.4096193313598633,0.7456638216972351,-0.0366612933576107,0.38983696699142456,0.7610396146774292,-0.02171306125819683,0.36390218138694763,0.764092206954956,-0.014526216313242912,0.35543718934059143,0.7986593246459961,-0.04241370037198067,0.40396955609321594,0.7866775393486023,-0.040338221937417984,0.38454699516296387,0.7973381876945496,-0.025248967111110687,0.36058545112609863,0.8009378910064697,-0.015501798130571842,THUMBS_UP
0.2517152428627014,0.8087137937545776,-2.724349599247944e-07,0.26260682940483093,0.7240166664123535,-0.0022642482072114944,0.28784897923469543,0.6403607130050659,-0.011463957838714123,0.30912545323371887,0.5760047435760498,-0.020971350371837616,0.3216272294521332,0.5275245904922485,-0.02727995067834854,0.33313557505607605,0.6434018611907959,-0.021925734356045723,0.40046313405036926,0.6583502888679504,-0.0323232002556324,0.38727763295173645,0.6817374229431152,-0.033625610172748566,0.3614954948425293,0.6865404844284058,-0.0331885926425457,0.34395554661750793,0.6919745802879333,-0.0290148314088583,0.40845370292663574,0.700202465057373,-0.03125433996319771,0.3900113105773926,0.7202336192131042,-0.02468222752213478,0.3629967272281647,0.7228147983551025,-0.02287181466817856,0.35150665044784546,0.7453229427337646,-0.03554200008511543,0.40936464071273804,0.7452686429023743,-0.03635010868310928,0.38964030146598816,0.7606561183929443,-0.021604208275675774,0.36359903216362,0.7638087868690491,-0.014548740349709988,0.35528385639190674,0.7980830669403076,-0.0421367771923542,0.4035221040248871,0.7867447137832642,-0.0403817743062973,0.3841004967689514,0.7971724271774292,-0.025655196979641914,0.35995718836784363,0.8004531264305115,-0.016125308349728584,THUMBS_UP
0.25130152702331543,0.8102126121520996,-2.903614699789614e-07,0.26279258728027344,0.7249056100845337,-0.002432455075904727,0.28839778900146484,0.6408430337905884,-0.011577407829463482,0.31014183163642883,0.5760263800621033,-0.02079019322991371,0.32157278060913086,0.5272504091262817,-0.026825783774256706,0.334416925907135,0.6451365947723389,-0.02306223101913929,0.40169987082481384,0.6603449583053589,-0.03292737528681755,0.3871159255504608,0.6832723021507263,-0.03351486474275589,0.3606961667537689,0.6867887377738953,-0.032773084938526154,0.34588557481765747,0.6940985918045044,-0.029886744916439056,0.409062922000885,0.7022415995597839,-0.031666602939367294,0.38972172141075134,0.7223381400108337,-0.02455901727080345,0.36284902691841125,0.7246053218841553,-0.022487616166472435,0.35395994782447815,0.7480008602142334,-0.03599654138088226,0.40967535972595215,0.7470937371253967,-0.0364883691072464,0.3896085023880005,0.7628930807113647,-0.021247457712888718,0.36396121978759766,0.76619553565979,-0.01395573653280735,0.35775530338287354,0.801374077796936,-0.042127590626478195,0.40396836400032043,0.7878068685531616,-0.04012994468212128,0.3840986490249634,0.7989403605461121,-0.02488834410905838,0.3605826795101166,0.8031838536262512,-0.014987967908382416,THUMBS_UP
0.2515418827533722,0.8106464743614197,-2.8623961156881705e-07,0.26311588287353516,0.7249598503112793,-0.002658314071595669,0.28868621587753296,0.6415386199951172,-0.012293770909309387,0.31032392382621765,0.5765967965126038,-0.022033344954252243,0.32188552618026733,0.5275005102157593,-0.02854185737669468,0.33508387207984924,0.6469254493713379,-0.023531120270490646,0.402739942073822,0.6622779369354248,-0.03377463296055794,0.3878137171268463,0.6852656006813049,-0.03458622843027115,0.361206978559494,0.6887975931167603,-0.03391261771321297,0.34627091884613037,0.6961278915405273,-0.03041618876159191,0.4099399745464325,0.704322874546051,-0.032421063631772995,0.3904781937599182,0.7245047688484192,-0.02539491094648838,0.3635965585708618,0.7268807888031006,-0.023394150659441948,0.3539140820503235,0.7501636147499084,-0.036613404750823975,0.4104740023612976,0.7495367527008057,-0.037304624915122986,0.3900727331638336,0.7652842998504639,-0.02191830985248089,0.36422204971313477,0.768474817276001,-0.014539491385221481,0.3573246896266937,0.8036988973617554,-0.04286503046751022,0.4044264256954193,0.7909929752349854,-0.041143447160720825,0.3843666613101959,0.8017038702964783,-0.025887979194521904,0.3604697287082672,0.8053253889083862,-0.015972862020134926,THUMBS_UP
0.25200122594833374,0.8129356503486633,-3.0274981099864817e-07,0.2642839252948761,0.726922869682312,-0.00285277608782053,0.2898719906806946,0.6437142491340637,-0.012777128256857395,0.3118782341480255,0.5784826278686523,-0.02262205444276333,0.32282182574272156,0.5294089317321777,-0.029142826795578003,0.3389137387275696,0.650611162185669,-0.024121195077896118,0.40577059984207153,0.668080747127533,-0.03393461927771568,0.3891242444515228,0.6901376843452454,-0.03475421667098999,0.3619077801704407,0.6928141117095947,-0.03423639386892319,0.3498184084892273,0.7005574703216553,-0.030696706846356392,0.41253674030303955,0.7105284929275513,-0.03220551088452339,0.3921267092227936,0.7292539477348328,-0.025172512978315353,0.36466261744499207,0.7310304641723633,-0.02323143742978573,0.35711410641670227,0.7548728585243225,-0.03643455356359482,0.41206055879592896,0.7555750608444214,-0.03638440743088722,0.391201376914978,0.7700114846229553,-0.020928392186760902,0.3651273846626282,0.7728115320205688,-0.013614390045404434,0.3600273132324219,0.8087049126625061,-0.04224265366792679,0.4054984152317047,0.7961065769195557,-0.0397307351231575,0.3847946524620056,0.8055019378662109,-0.02415117807686329,0.360779345035553,0.8087306618690491,-0.014063477516174316,THUMBS_UP
0.251501202583313,0.8147268891334534,-3.072785830227076e-07,0.2643103003501892,0.7281674742698669,-0.0027613360434770584,0.2898581624031067,0.6454232931137085,-0.01295166090130806,0.31152042746543884,0.5795948505401611,-0.022999295964837074,0.3237152695655823,0.5308248996734619,-0.029591191560029984,0.3402404487133026,0.6534413695335388,-0.024399785324931145,0.4065854251384735,0.6703673601150513,-0.033177170902490616,0.39009034633636475,0.6923556327819824,-0.03274835646152496,0.36319074034690857,0.6946125626564026,-0.03144845739006996,0.3513754904270172,0.7037466764450073,-0.0308397077023983,0.4116874933242798,0.7130078673362732,-0.031253717839717865,0.39114031195640564,0.7318094372749329,-0.023431863635778427,0.3642306923866272,0.7336745262145996,-0.021196244284510612,0.35848015546798706,0.7584336996078491,-0.03635169938206673,0.41125962138175964,0.7579930424690247,-0.03549208119511604,0.39048895239830017,0.7724553346633911,-0.01970626227557659,0.3647160232067108,0.7755277752876282,-0.012445326894521713,0.3609222173690796,0.8124819397926331,-0.04190535098314285,0.4053644835948944,0.7988473773002625,-0.039260026067495346,0.38450920581817627,0.8081144094467163,-0.023670509457588196,0.3605097532272339,0.8115788698196411,-0.013608403503894806,THUMBS_UP
0.25162768363952637,0.816002607345581,-3.063312306039734e-07,0.26405078172683716,0.7287843227386475,-0.0023257483262568712,0.2899167537689209,0.6455466747283936,-0.01245954167097807,0.31169915199279785,0.5793291926383972,-0.022578444331884384,0.3234527111053467,0.5302626490592957,-0.029281489551067352,0.3415050506591797,0.6547016501426697,-0.023401012644171715,0.4073507785797119,0.6712055802345276,-0.031926777213811874,0.3906558156013489,0.6934499740600586,-0.03170405700802803,0.363582044839859,0.6961113810539246,-0.030578866600990295,0.3524186909198761,0.705064594745636,-0.03011746145784855,0.4129330515861511,0.714281439781189,-0.030355578288435936,0.3921933174133301,0.7328211665153503,-0.022848382592201233,0.3647049069404602,0.7345583438873291,-0.020772982388734818,0.3590722680091858,0.7597829699516296,-0.03586919233202934,0.41179555654525757,0.7596035599708557,-0.034530192613601685,0.3908091187477112,0.7740026116371155,-0.018867729231715202,0.3649854362010956,0.7769011855125427,-0.011801563203334808,0.3608851432800293,0.8138386011123657,-0.04165663942694664,0.40516531467437744,0.8007287979125977,-0.03857404366135597,0.38399484753608704,0.8099368214607239,-0.022819487378001213,0.3600541949272156,0.8135923743247986,-0.012728597968816757,THUMBS_UP
0.2431788593530655,0.816804826259613,-3.2518894954591815e-07,0.25853243470191956,0.7260460257530212,-0.0026234423276036978,0.28665831685066223,0.6439670920372009,-0.012033416889607906,0.30879560112953186,0.5782631039619446,-0.021463120356202126,0.3206092417240143,0.528343915939331,-0.02755722589790821,0.33968672156333923,0.6554299592971802,-0.020710373297333717,0.4031924605369568,0.6741436123847961,-0.028627876192331314,0.3871804475784302,0.6965242028236389,-0.028871716931462288,0.35988128185272217,0.6976221203804016,-0.028284721076488495,0.35096290707588196,0.7065712213516235,-0.02709963545203209,0.40810590982437134,0.7180368900299072,-0.02636006660759449,0.38804012537002563,0.7369067072868347,-0.019745105877518654,0.3606266379356384,0.7374794483184814,-0.018628178164362907,0.3573828935623169,0.7621876001358032,-0.032665740698575974,0.40703412890434265,0.763209879398346,-0.030849101021885872,0.38680198788642883,0.7776542901992798,-0.016256216913461685,0.3603838086128235,0.7797946929931641,-0.010104472748935223,0.35823795199394226,0.8167046308517456,-0.03834746778011322,0.39892375469207764,0.8045095205307007,-0.03531603515148163,0.3775293529033661,0.8133485317230225,-0.020054472610354424,0.35291191935539246,0.816091001033783,-0.010219034738838673,THUMBS_UP
0.24180960655212402,0.8151192665100098,-2.9714780680478725e-07,0.2571503818035126,0.7262517809867859,-0.0012282959651201963,0.28468891978263855,0.6438276171684265,-0.010893117636442184,0.3062790334224701,0.5775769948959351,-0.020912177860736847,0.3184824585914612,0.5276386737823486,-0.027725528925657272,0.3395109176635742,0.6552846431732178,-0.02004462108016014,0.4028360843658447,0.6742045879364014,-0.027362452819943428,0.3881250321865082,0.6971887350082397,-0.027048923075199127,0.3621002435684204,0.6996333599090576,-0.02599829062819481,0.35012710094451904,0.7063679695129395,-0.027050139382481575,0.40765121579170227,0.7188387513160706,-0.025791089981794357,0.3877025842666626,0.7375979423522949,-0.01871727779507637,0.3602326512336731,0.7383396625518799,-0.017253808677196503,0.3557388484477997,0.7621284127235413,-0.03306838497519493,0.40535756945610046,0.7637727856636047,-0.03018558770418167,0.38491347432136536,0.7784202694892883,-0.015178261324763298,0.3592737317085266,0.7805879712104797,-0.009048813953995705,0.35629016160964966,0.816825270652771,-0.039106495678424835,0.39732614159584045,0.8057354092597961,-0.03511277958750725,0.37609291076660156,0.8149371147155762,-0.019541732966899872,0.352721244096756,0.8179086446762085,-0.009724453091621399,THUMBS_UP
